"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "protein" "chr"
"evgLocus_228380" 31.3169613521246 4.90056580250385 1.18197841331786 4.14607047581163 3.38229760023138e-05 0.00265163981743441 "." "chr_16"
"evgLocus_826834" 89.8893535457561 2.70256994160385 0.653242815323667 4.13715984042594 3.51631170341645e-05 0.00273310458112456 "UDB37_RAT" "chr_16"
"evgLocus_24347" 9.31960557467349 6.91145756462913 1.6768040397557 4.12180397993081 3.75917011210209e-05 0.00289478342241992 "MYLK_BOVIN" "chr_27"
"evgLocus_397473" 136.232618499694 5.05710372072997 1.22918995461725 4.11417592678315 3.88565019247297e-05 0.00297457950616725 "." "chr_20"
"evgLocus_475051" 126.740050170009 6.76466361291485 1.65257302659098 4.09341281992807 4.25069941983542e-05 0.00323500597951685 "HPXW_KLEP7" "chr_06"
"evgLocus_253238" 8.51920644809992 6.78142362726271 1.65974243913687 4.0858289017357 4.39197357735853e-05 0.00332308977533395 "PIHD1_DANRE" "chr_19"
"evgLocus_535116" 179.717322696078 5.09057601411862 1.2506347269675 4.07039394025311 4.6933704920198e-05 0.00353060829960379 "ALDO2_ARATH" "chr_16"
"evgLocus_463008" 95.0887388995736 2.59902972007599 0.640617152513844 4.05707170012096 4.96918303630383e-05 0.0037166062088769 "." "chr_15"
"evgLocus_474742" 9.56295853927505 6.94794955498207 1.71407085295706 4.05347861962397 5.04616137150897e-05 0.00375261394793244 "EIF3B_BOMMO" "chr_15"
"evgLocus_196844" 7.14684038769871 6.5311383971957 1.61206411109869 4.05141355869802 5.09091340701926e-05 0.00376438335675844 "CUL4B_MOUSE" NA
"evgLocus_518007" 74.8199394440564 9.92274748111386 2.46063933061848 4.03258915585153 5.51656754113625e-05 0.00405607965990662 "COX5B_HUMAN" "chr_26"
"evgLocus_475238" 230.988917380164 2.51825568933344 0.627209202954398 4.01501712263068 5.94414792751518e-05 0.00434590680498217 "." "chr_19"
"evgLocus_489533" 85.6365909009192 3.5086773291079 0.875051918041461 4.00967903362924 6.08013382877911e-05 0.00442049506411907 "CU07_LOCMI" "chr_14"
"evgLocus_153564" 1577.25838299198 5.39521579801432 1.35989514558936 3.96737631979421 7.26682015931211e-05 0.00522488384272309 "RL23A_RAT" "chr_20"
"evgLocus_320819" 245.75173358932 8.93639193182717 2.26312016647719 3.94870412282955 7.85753983494802e-05 0.00555750127239204 "." "chr_01"
"evgLocus_764344" 116.859773807677 8.82903495928499 2.2410470989312 3.93969183579218 8.15863410262229e-05 0.00573926833575819 "PSD11_DROME" "chr_12"
"evgLocus_608241" 6.43150194963919 6.38139190300773 1.6212337500503 3.9361331472465 8.28050429275069e-05 0.00579368187450846 "TPPC4_MOUSE" "chr_19"
"evgLocus_606946" 42.1536996316137 3.32420986826411 0.853141100549332 3.89643620044055 9.76185072385374e-05 0.00675748538937407 "." "chr_12"
"evgLocus_474739" 130.66741026417 4.88626023256423 1.26280304482134 3.86937634701027 0.000109114103171911 0.00743461224439398 "BGLR_MOUSE" "chr_12"
"evgLocus_435219" 668.148484574587 4.62058717313495 1.20774831747851 3.82578647079519 0.000130355246189852 0.00882948076803627 "CU19_LOCMI" "chr_14"
"evgLocus_690040" 649.944803684086 5.18704400074297 1.35620390500395 3.82467856168565 0.000130942814525204 0.00882948076803627 "JERKY_MOUSE" NA
"evgLocus_356458" 108.298901011574 3.38565725006785 0.88617651718455 3.82052241784101 0.000133169299628822 0.00893332611015199 "." "chr_14"
"evgLocus_494295" 123.314375126398 5.59026754748416 1.46860889053022 3.80650531501677 0.0001409442649908 0.00935841155403198 "." "chr_01"
"evgLocus_386300" 116.079561365514 2.92087997156015 0.768394352416841 3.80127725089736 0.000143952116020851 0.00946157998937045 "HSP23_DROME" NA
"evgLocus_359151" 180.77339598967 8.51831037147501 2.25461246265696 3.77817053376727 0.000157984684260837 0.0102927963036691 "." "chr_16"
"evgLocus_89467" 400.757721970927 3.10423602176375 0.821691175323101 3.77786218836185 0.000158180364279532 0.0102927963036691 "." "chr_01"
"evgLocus_469108" 12.9904258734386 5.57752628906564 1.4786483226273 3.77204383470666 0.000161915801385286 0.010431545738753 "FUMH_DANRE" "chr_16"
"evgLocus_672598" 8.0156600317203 6.69227471516586 1.77587717219001 3.7684333240868 0.000164275351188501 0.0105314257160944 "HGNAT_MOUSE" "chr_17"
"evgLocus_690746" 25.0053847677783 4.14475524382193 1.10651119812094 3.7457869842262 0.00017982913692636 0.0112514249421137 "." "chr_19"
"evgLocus_458537" 25.0737975657677 5.58897157765335 1.5008481876776 3.72387535497623 0.000196187815062107 0.012158039167706 "." NA
"evgLocus_414064" 5.75658879493963 6.22363506467141 1.67804432754875 3.70886213343527 0.000208192742294085 0.0128408547308778 "KIRR3_HUMAN" NA
"evgLocus_167694" 11.4587706368138 4.24001069217719 1.1515600545085 3.68197097109877 0.000231437768129909 0.0140089819276402 "CPSF3_DROME" "chr_14"
"evgLocus_400775" 12.6704759285404 5.54262380275414 1.5142258874434 3.66036788085313 0.000251853390998968 0.0151042397717077 "FACR1_DROME" NA
"evgLocus_518227" 78.5562847433669 2.61327961700667 0.725557235431719 3.60175529839727 0.00031607581331602 0.0187826969611629 "CUO6_BLACR" NA
"evgLocus_108218" 45.9314785635939 9.21838720827544 2.56565572282145 3.59299461976839 0.000326899340256015 0.0193375818822354 "TBB1_MANSE" "chr_26"
"evgLocus_470526" 17.2319261245741 5.7327305278582 1.59770076682277 3.58811277236754 0.00033308022563949 0.0196140545541734 "." "chr_20"
"evgLocus_489468" 19.6881685589176 3.00202461710091 0.838456612900169 3.5804173655654 0.000343045821502378 0.0201099023469908 "LIPHB_XENLA" "chr_29"
"evgLocus_476653" 26.77868121836 8.43933989930723 2.37106792578966 3.55929908524093 0.000371845876597082 0.0215075655023752 "." "chr_16"
"evgLocus_371728" 7.59479696812314 6.63184788319443 1.86454180016521 3.55682446089802 0.000375364795155849 0.0215198125293313 "KLC_DROME" "chr_16"
"evgLocus_132358" 11.2813786047325 5.25673828020807 1.48047032075268 3.55072182570706 0.000384176235105198 0.0218326180072448 "HTS_DROME" NA
"evgLocus_122496" 288.991342237695 5.08557592668698 1.43803808387097 3.53646818100771 0.000405515346944894 0.0228138980540178 "." "chr_12"
"evgLocus_340737" 85.0510122438898 5.41214322222572 1.53071507029757 3.53569604640633 0.000406702347359162 0.0228138980540178 "BGLR_PONAB" "chr_12"
"evgLocus_484838" 5.4820755196373 6.15481536629616 1.74035443851219 3.53652981835002 0.000405420731641356 0.0228138980540178 "DKC1_DROME" NA
"evgLocus_766295" 69.1217043942371 4.84795049336531 1.37633030854703 3.52237428999381 0.000427699829489412 0.0237866905169881 "ACASE_DROME" "chr_10"
"evgLocus_468745" 402.663676033672 2.20237077383353 0.625821607566481 3.51916703930611 0.00043290404962324 0.0239736736246674 "ABCGN_DICDI" "chr_29"
"evgLocus_464928" 82.7216375649692 3.0029616466653 0.859813122152162 3.49257480410245 0.000478387584184015 0.0262478827617025 "." NA
"evgLocus_209770" 22.410854874148 8.18218073707767 2.35923491623134 3.46815006881467 0.000524054548353718 0.0284168578844803 "." "chr_12"
"evgLocus_821715" 19.3980829591894 7.97712462652514 2.30153172826893 3.46600680257623 0.000528249914178814 0.0285254953656559 "CHD1_BOMMO" "chr_10"
"evgLocus_131923" 28.071532041634 5.77808251426847 1.6719909912055 3.45580959745631 0.00054864272400265 0.0292624443039774 "TBB1_MANSE" "chr_26"
"evgLocus_69298" 7.53019946380901 6.6028525353959 1.91054045237277 3.45601294502588 0.000548228991652248 0.0292624443039774 "." "chr_16"
"evgLocus_709340" 1823.8628617341 3.24491274778705 0.939480561353984 3.45394346755878 0.00055245317021577 0.0293454104375022 "." NA
"evgLocus_470301" 500.7203893918 2.89225314327763 0.845766127847563 3.41968429338532 0.000626938495804961 0.0327224931035191 "PSB2_BOVIN" "chr_16"
"evgLocus_199654" 257.0469513727 3.44449472131488 1.00953646472972 3.41195671642932 0.000644983537740341 0.0330465187407591 "." "chr_07"
"evgLocus_372830" 7.44071485010357 5.61029705077339 1.64484091485619 3.41084478146259 0.000647619474565997 0.0330514503607917 "IP3KH_CAEEL" "chr_20"
"evgLocus_537048" 26.4555001624245 6.30101387968998 1.84988022251601 3.40617397980504 0.000658801819589006 0.0333604936970091 "MYRO1_BREBR" NA
"evgLocus_216669" 53.2415089134902 4.33090014314723 1.27299879137732 3.40212431660002 0.000668642148813851 0.0336470366781845 "." "chr_18"
"evgLocus_468824" 767.62864235274 3.86234567661635 1.13540954194557 3.40172029028229 0.00066963135851005 0.0336470366781845 "FACR1_DROME" NA
"evgLocus_674117" 74.9211857942334 2.18334353803763 0.643658896623087 3.39208165923347 0.000693637644124967 0.034586208048438 "ALDR_RABIT" NA
"evgLocus_137185" 26.4198881683732 7.45145582195007 2.19833169523535 3.38959577305841 0.000699957536859025 0.0347681197888678 "1433Z_BOMMO" "chr_10"
"evgLocus_261584" 219.725098916111 2.15768067121155 0.643679030082887 3.35210651640104 0.000801991561113522 0.0394679835366652 "." "chr_15"
"evgLocus_687969" 48.020568370762 3.38731074427174 1.01067707159669 3.35152625845207 0.000803674169142176 0.0394679835366652 "TPST_DROME" "chr_10"
"evgLocus_514279" 18062.709713061 2.53229551251869 0.756429122784442 3.3476970098629 0.000814860468004833 0.0398668952278756 "." "chr_16"
"evgLocus_535064" 10.8479465663891 4.7648014823803 1.4278193560181 3.33711786599419 0.000846520406812865 0.0406517216762459 "RHG20_MOUSE" "chr_05"
"evgLocus_703318" 868.236628876057 3.03722539270474 0.912456453874178 3.32862503170322 0.000872758204743446 0.0414522562323053 "NRF6_CAEEL" "chr_14"
"evgLocus_96744" 15.1361811199122 7.61891069076346 2.28960168803355 3.32761402587322 0.000875931340393726 0.0414522562323053 "TYB_CAEEL" "chr_18"
"evgLocus_488544" 33.3018122878325 2.39039533471027 0.719495942861283 3.32231940767334 0.000892724383641618 0.0419419318726066 "CD63_HUMAN" "chr_20"
"evgLocus_624780" 384.629489610653 3.65488290795518 1.10065748006647 3.32063605085795 0.000898125727914972 0.0420439144715304 "TBB1_MANSE" "chr_26"
"evgLocus_673023" 14.6881376102295 7.5755718592592 2.28209698186886 3.31956613564047 0.000901574465266675 0.0420540863476004 "ACOX1_DROME" "chr_10"
"evgLocus_564687" 471.01896530321 2.7692558575122 0.835476138950704 3.31458401791125 0.000917795937103597 0.0426578440195222 "SSRD_MOUSE" NA
"evgLocus_5040" 10.3922072194639 6.09981945105541 1.84168528928919 3.3120856676928 0.000926031841923832 0.0428874675829066 "GILT1_DROME" NA
"evgLocus_119229" 1774.8270312624 7.31189183524991 2.21982619542003 3.29390285164482 0.000988066415542162 0.0455982139427862 "PABP1_HUMAN" "chr_10"
"evgLocus_378207" 15.2576831635242 5.26885917333656 1.60896764832343 3.27468310430406 0.00105780561940208 0.0483027450206972 "." NA
"evgLocus_583429" 9.34612819305942 4.53631953812109 1.38448684921978 3.27653494193715 0.00105089308363107 0.0483027450206972 "ALDR_RABIT" NA
"evgLocus_823889" 82.7183450560313 2.51613392595845 0.770238493376383 3.2666945986156 0.00108810995070662 0.0495128073373986 "." "chr_19"
"evgLocus_200565" 15.9467034717766 7.69053839832275 2.35500634607855 3.26561260063213 0.00109227569118807 0.0495291841293431 "." "chr_18"
