"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "protein" "chr"
"evgLocus_54074" 7.72224045188868 4.87105512387156 1.43799312407146 3.3873980635456 0.000705589319590431 0.0402523142356056 "MCU_DANRE" "chr_13"
"evgLocus_483487" 9.66024501079197 6.19826126977624 1.83597566449267 3.37600404496047 0.00073546837952656 0.041499137618595 "NOTCH_DROME" "chr_11"
"evgLocus_757580" 8.81891551642346 6.0692597135217 1.79909969665744 3.37349826960553 0.00074219512987908 0.0417269631533829 "ELYS_XENLA" "chr_07"
"evgLocus_583884" 67.6012124364438 2.98686008413338 0.886747982852527 3.36833028311508 0.000756249411369993 0.0420599359004594 "." "chr_07"
"evgLocus_321286" 402.702177170661 2.84342217485762 0.850563484790247 3.34298641512788 0.000828819572299198 0.0452844834625586 "EF1G_ARTSA" "chr_16"
"evgLocus_762008" 1520.80503870991 2.27203940061172 0.680204601430379 3.34022938956003 0.000837092164162955 0.0455759968818125 "." "chr_13"
"evgLocus_183079" 253.789609732521 2.49518219641542 0.749422959880832 3.32947124653372 0.000870110477955407 0.0468802232167849 "SCRB1_BOVIN" NA
"evgLocus_282696" 19.1856021465491 2.5532915103875 0.766829151654394 3.3296745499032 0.000869475471353293 0.0468802232167849 "." "chr_22"
"evgLocus_485094" 23.2720840683479 2.35391477898417 0.707323325959879 3.32791906132853 0.000874972833362814 0.0469790776999681 "." "chr_24"
"evgLocus_280559" 6.75521206833952 5.67177620623397 1.71092970085763 3.31502586189888 0.000916346464622068 0.0482508163114687 "MMD4_DROME" "chr_03"
"evgLocus_408965" 150.730414855542 10.1559780363592 3.07149017858553 3.30653117733106 0.000944588381714491 0.0491851608022273 "GRXC4_ARATH" NA
"evgLocus_759863" 7.727945383121 4.03768448302433 1.22291097741823 3.30169943485876 0.000961009886742787 0.049541496387335 "TMF1_MOUSE" "chr_07"
"evgLocus_539033" 139.7410509497 10.0468007373131 3.04475902669505 3.29970307969443 0.000967871717460753 0.0497300180127103 "ABCE1_MOUSE" "chr_09"
