baseMean log2FoldChange lfcSE stat pvalue padj protein
evgLocus_434372 19999.2205101021 -7.12832523401333 1.90243414929379 -3.74694978885837 0.000178997898416466 0.0223532575542483 CU08_LOCMI
evgLocus_833278 91.9898194074332 -10.5053572308876 2.82491080956237 -3.7188279344349 0.000200149327425421 0.0245045568714574 RS8_SPOFR
evgLocus_374466 4239.31611655202 -10.8334040243076 2.94408978102116 -3.67971251900819 0.000233497031394145 0.025578166035527 .
evgLocus_42766 51.3049037645626 -9.67189518124461 2.6277302664186 -3.68070319273168 0.000232591624229193 0.025578166035527 CY1_BOVIN
evgLocus_434174 1509.41494739346 -8.61178305377405 2.33772919929847 -3.6838240529991 0.000229760864816088 0.025578166035527 KALM_HUMAN
evgLocus_491288 6006.90970339648 -10.9859464199266 2.97005814841297 -3.69889943932473 0.000216536365955276 0.025578166035527 .
evgLocus_563035 11942.7536752416 -11.1487027918961 3.02654746770292 -3.6836371842394 0.000229929448937151 0.025578166035527 .
evgLocus_704373 2128.97190626759 -10.6755758266033 2.89531755987299 -3.68718650228875 0.000226747175719253 0.025578166035527 .
evgLocus_462203 11666.2160442403 -7.21349250495259 1.96358821676219 -3.67362792431454 0.000239130872090408 0.0257436752643535 CU08_LOCMI
evgLocus_279928 5455.40094839902 -8.63609698394301 2.35537780715426 -3.66654426211863 0.000245850380942781 0.0260184708238428 .
evgLocus_516907 43.9981826500881 -9.44156146208391 2.5992564485279 -3.63240859416975 0.00028078805146328 0.0283982296503406 PEBPH_CAEEL
evgLocus_609574 196.772879762964 -8.30178749872924 2.28616583809632 -3.63131464935287 0.000281981140025803 0.0283982296503406 .
evgLocus_223990 4333.49298686066 -9.77939378703456 2.69888942901158 -3.62348812141447 0.000290656558227809 0.0288072944376895 ST1E1_BOVIN
evgLocus_239137 1771.73151319983 -8.09847834959102 2.24783282539993 -3.60279388132441 0.000314815159398907 0.0307141539888559 .
evgLocus_451787 664.659725505635 -7.62801318515618 2.1281709397508 -3.58430473919044 0.000337977296790785 0.0324666190947948 .
evgLocus_372132 2726.7157802466 -9.56152407679609 2.67595348796008 -3.57312790368602 0.00035274235571258 0.0333715646828689 KALM_CHICK
evgLocus_218259 1972.36085126783 -8.57316501627238 2.41001483858199 -3.55730797961256 0.000374674793489387 0.0344039619198196 .
evgLocus_280342 5817.6388834359 -9.54839427733519 2.69019256061895 -3.54933487554449 0.000386205597028317 0.0349488079397798 .
evgLocus_398561 326.654407500674 -7.98135919239099 2.25315995119139 -3.54229587125881 0.000396660292556864 0.0353820980960723 .
evgLocus_152731 40.1815796247652 -9.32122604082461 2.64561196688757 -3.52327784931762 0.000426244257352089 0.0374854808860062 RL4_DROME
evgLocus_331023 1957.44201869604 -10.1814797811491 2.89357090206495 -3.51865571148895 0.000433739195424402 0.0376148268920829 .
evgLocus_200689 35.0154873117417 -9.11857234679447 2.59857034669442 -3.50907273239456 0.000449671917290565 0.0379425871832741 ENY2_DROVI
evgLocus_462854 45.535062330531 -9.50211504629247 2.70574921581264 -3.51182400451648 0.000445042611042938 0.0379425871832741 SGTA_HUMAN
evgLocus_51328 6166.77663741919 -9.56690985986213 2.73769501468574 -3.49451264970811 0.000474928102978944 0.0395393476666737 .
evgLocus_774600 99.1993242470486 -8.45897254169994 2.43683802982397 -3.47129043382132 0.000517963451404713 0.0425547867180399 PEB3_DROME
evgLocus_340337 1109.61521739799 -9.88340928562417 2.85688579706085 -3.45950450514759 0.000541170224205061 0.0438839854537195 KALM_CHICK
evgLocus_340184 499.068998625095 -7.92829722802693 2.29856143610651 -3.44924312375854 0.000562160308189335 0.0450016533889001 HEXC_BOMMO
evgLocus_263359 4051.03909590581 -8.57761825623546 2.50863112389573 -3.41924254009694 0.000627957265033707 0.0490120645358809 .
